,content,id,lat,location,lon,time,user,user_id
1520,Tot(e)ally over this snow/rain/sleet storm + ready for all things spring-y 🌷🌞 Getting the… https://t.co/Q7Jmfm5DQ8,971499435535536128,,Boston,,2018-03-07 21:34:49,kitchenandkraft,3544621877
1521,"Define ""storm"" https://t.co/DYYxMPbTwF",971499424378707971,,Boston,,2018-03-07 21:34:47,JohnAKeith,26380965
1522,Snow began to accumulate this afternoon in the parking lot of a Market Basket shopping plaza near downtown Fitchbur… https://t.co/XWlitqcphZ,971499291591233537,,Boston,,2018-03-07 21:34:15,BostonGlobe,95431448
1523,should I be expecting a snow storm? I got let down this morning.,971499266035388416,,"Other, not MA or NY",,2018-03-07 21:34:09,roadtozion,15929237
1524,The extraordinary athlete @nini_storm #oneweek100people2018 #inkies #people #inkpeople #inksketch #inksketches… https://t.co/VJck7KGzHs,971499215066161152,,Boston,,2018-03-07 21:33:57,BelleArtworks,262029727
1527,"@showupforthis The sound of thunder, grumbling in the distance. A cat's purr. Wind howling and whistling during a s… https://t.co/sbgg087V7n",971498820004663297,,Boston,,2018-03-07 21:32:22,gabby_writes,785266069942394880
1535,"""3,046 flights were cancelled today"" https://t.co/S13XxoummL",971497239301550080,,NY,,2018-03-07 21:26:06,BradHound,401107039
1539,RT @TerryWBZ: Winter storm watch has been posted by @NWSBoston from Wednesday AM through Thursday AM https://t.co/jRUHv9JlXy,971497145000972290,,NY,,2018-03-07 21:25:43,EHKCK,60882708
1541,Tanker overturns during storm in Worcester #WCVB https://t.co/ngmB4wVhbF,971497079163031555,,Boston,,2018-03-07 21:25:27,AtwaterWCVB,14769187
1542,So glad I worked from home today to avoid the torrential snow storm!!!!! #nosnowday,971497002767933441,,Boston,,2018-03-07 21:25:09,claudiartate,853017015044505601
1543,@north_andover  Will there be any delay in trash/recycling pickup on Thursday March 8 due to Winter Storm Quinn?,971496930072293381,,Boston,,2018-03-07 21:24:52,yogabirdy,181363552
1546,@HeartEyes4Brady @jerm_26 I hate the fact that they keep increasing the totals as the day goes on.....It's remindin… https://t.co/3FkMo9RHse,971496729966272512,,Boston,,2018-03-07 21:24:04,JLeClair_,1365944082
1547,"This storm is weird, how this a nor'easter? its not even sticking to the ground. #stormemma2018",971496579269058562,,Boston,,2018-03-07 21:23:28,spcspcwriter,910171155922898944
1555,RT @S_SConsulting01: Happy Wednesday everyone! Be careful out there if you're affected by the latest winter storm which we're facing here i…,971495530101641217,,NY,,2018-03-07 21:19:18,Belladonna1952,921550993048920065
1556,At the @MassDOT Highway Operations Center personnel are monitoring roadway conditions and coordinating storm respon… https://t.co/2E1J2IgoY1,971495416104652800,,Boston,,2018-03-07 21:18:51,pmarvin123,2516570035
1557,RT @WCVB: Getting soaked! @ShaunWCVB tells us he couldn't remain near this sea wall in #Scituate after he recorded this video. #noreaster #…,971495374023217154,,NY,,2018-03-07 21:18:41,Belladonna1952,921550993048920065
1561,Why are Broadway shows sooo expensive today!? People should be more rational and stay in when there is a winter storm advisory.,971495100617502720,,Boston,,2018-03-07 21:17:36,phamalama,78792599
1562,After the Storm: Building our green and clean energy future (Guest viewpoint) https://t.co/g8Xp6GsbBK,971495026038595584,,NY,,2018-03-07 21:17:18,joelwool,252616262
1564,Track the storm with our interactive radar! --&gt; https://t.co/CqzYDUH7YW https://t.co/jv08OcOmEs,971494814696005632,,Boston,,2018-03-07 21:16:27,NECN,9907172
1568,"RT @theurbanologist: Good morning from Boston.

There's a substantial storm enveloping the city &amp; it's worth noting that a prominent real e…",971494277955112961,,NY,,2018-03-07 21:14:20,Belladonna1952,921550993048920065
1573,To say the least. LA sending their ILB into a literal and proverbial storm in NY and Seattle making sure that Benne… https://t.co/pvkc83XjkN,971493633672310787,,Boston,,2018-03-07 21:11:46,Mike_Champagne,202321766
1575,After much back and forth with the folks @LibraryWinthrop we decided to postpone my #mystery #reading #author event… https://t.co/b12zLRcY3o,971493586360586241,,Somerville,,2018-03-07 21:11:35,Clea_Simon,21224356
1576,Weird storm. https://t.co/7NiTiwgNwQ,971493370005803008,,Boston,,2018-03-07 21:10:43,bygregryan,284239236
1579,"I am going to teach all you beta soy boys how to bake a cake like an @AbsoluteSavages !!! Yeah, I said cake. PAY AT… https://t.co/DyP1r1tAAH",971493119853318144,,Boston,,2018-03-07 21:09:43,VanillaGorillaD,1266889945
1584,"RT @Mean_Adam: There are dozens of social issues that need our attention. As long as Republicans are in control, issues like the climate ch…",971492204597432320,,"Other, not MA or NY",,2018-03-07 21:06:05,gemma_storm,900954205246050309
1587,"@BostonTweet: A Winter Storm Warning is now in effect for Boston with ~6-10"" of heavy wet snow expected. Most of the accumulation will oc...",971491869237559296,,Boston,,2018-03-07 21:04:45,Sarahhhhh_V,24220584
1592,"Winter Storm Quinn is coming... BRACE YOURSELF!
(Aloy is ready!)
Photography by Vander the Generalist
Tier 2 Wig by… https://t.co/D5MzAQoaE6",971491345419395072,,Boston,,2018-03-07 21:02:40,minkthesatyr,1092061754
1594,"Just walked by two people wearing shorts during a storm advisory. New England, WHY.",971491246811250688,,Cambridge,,2018-03-07 21:02:17,marcetanya,2212685790
1596,Hahah I went into work to show Work I cared and was willing to brace the storm and all it did was fucking drizzle a… https://t.co/gghXql2Ue1,971491003642335232,,"Other, not MA or NY",,2018-03-07 21:01:19,getbuckjc,540899858
1607,"A Winter Storm Warning is now in effect for Boston with ~6-10"" of heavy wet snow expected. Most of the accumulation… https://t.co/VmxJExuWDY",971489876096012288,,Boston,,2018-03-07 20:56:50,BostonTweet,17531205
1611,RT @handle_w_care: Best of luck for whatever the next storm brings - we got this. https://t.co/6U2Sm4xeEA,971488632770125825,,Boston,,2018-03-07 20:51:54,__ohhnaanaa,738357733066440704
1612,RT @GlobeHayleyK: Latest storm forecast calls for up to 10 inches of snow in Boston https://t.co/zYbk7Tdm7E via @BostonGlobe #noreaster #Bo…,971488219861790720,,Boston,,2018-03-07 20:50:15,BostonGlobeMag,210667042
1613,What a difference an hour makes! Fitchburg snow storm Massachusetts https://t.co/70fpz1gHux,971487982782906368,,Boston,,2018-03-07 20:49:19,Boston_CP,70291924
1615,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/4bEQMhjdkg https://t.co/dYOhRfzcwF,971487743078551552,,Boston,,2018-03-07 20:48:21,wbznewsradio,26513255
1617,"It’s literally the calm before the storm! ❄️

We’re putting the finishing touches on the room for the 78th Annual R… https://t.co/EqIzUp4OK6",971487578464686080,,Boston,,2018-03-07 20:47:42,MCPHS,15754264
1618,Is there a drearier weather phenomenon than a snow storm that turns out to be just cold rain? No. There is not.,971486844289503233,,Cambridge,,2018-03-07 20:44:47,molly_coleman,452369118
1622,Picked up LO early d/t storm. He only wants to watch the Truck Tunes tow truck video 😞,971486439241330689,,Somerville,,2018-03-07 20:43:11,justphoenix,17466475
1626,"Now we're under a winter-storm warning, could get 4-6, maybe even 10 inches in the Boston area. We feel like the pe… https://t.co/MPab0iHwe8",971486214137307137,,Boston,,2018-03-07 20:42:17,universalhub,12705772
1629,"POWER OUTAGES:  Starting to go back up again - well before the heart of the storm.  Now over 4,600 statewide, prima… https://t.co/FxPbigTRrh",971485630361489408,,Boston,,2018-03-07 20:39:58,wbz,16334139
1632,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/lvUfzk6JBg https://t.co/SCUhGVb1Uf,971484765525282817,,Boston,,2018-03-07 20:36:32,Kiss108,19667589
1633,this snow storm is super bad... hope we don't lose power.,971484170710061058,,Boston,,2018-03-07 20:34:10,MikePanoots,59594931
1638,Some storm we got eh,971483615296147456,,Boston,,2018-03-07 20:31:57,_GeoffDunn,1344994508
1639,@C_GraceT I have never cooked during a snow storm. I don't believe any person does.,971483427894685696,,Boston,,2018-03-07 20:31:13,goodmaggie,19844711
1640,"Winter storm warning until 1pm TOMORROW? 

Aww shucks... guess I can’t go to the gym...

...might as well drink thi… https://t.co/KhiN0bzdbV",971483369526779906,,Boston,,2018-03-07 20:30:59,LaydeeTraceY,23507843
1641,Latest storm forecast calls for up to 10 inches of snow in Boston https://t.co/zYbk7Tdm7E via @BostonGlobe… https://t.co/dWMI2hIt9Q,971482940382351365,,Boston,,2018-03-07 20:29:16,GlobeHayleyK,318510630
1643,"Items I have wanted during a snow storm: 
Various cheeses 
Pasta, sometimes? 
Wine 
Cookie Dough? A Cake? idk

Item… https://t.co/4HxygTBysS",971482684135440386,,Somerville,,2018-03-07 20:28:15,C_GraceT,23807818
1644,"I understand weather people are inaccurate, but don’t start saying “wow, what a storm” when you wake up to clear we… https://t.co/kGHvMqXfVF",971482575750549509,,Boston,,2018-03-07 20:27:49,Morello617,74265938
1645,RT @waaf: Should we be calling this storm another Bomb Genesis? What about... SNOWLERO! This and more in today's best Hill-Mail Messages! -…,971482569333248000,,NY,,2018-03-07 20:27:48,MikeHsuAAF,19614512
1647,@ NYC you okay there with the Thundersnow storm? 🌨⚡️ wicked insane,971482326273286145,,Boston,,2018-03-07 20:26:50,PetiteNikk,1473825152
1650,RT @WCVB: What a difference an hour makes! #Fitchburg #snow #storm #Massachusetts https://t.co/gm7LCrm3fR,971482053740056576,,"Other, not MA or NY",,2018-03-07 20:25:45,bulldogjohn33,3066524219
1651,What a difference an hour makes! #Fitchburg #snow #storm #Massachusetts https://t.co/gm7LCrm3fR,971482000656883713,,Boston,,2018-03-07 20:25:32,WCVB,21419504
1653,"Hello @MassAGO. AT&amp;T @ATTCares left me w/o voicemail since before the storm last Friday. I'm disabled, live in Ware… https://t.co/rwwZJBJu9x",971481919295717378,,Boston,,2018-03-07 20:25:13,BostonPhotoGuy,93880117
1659,RT @tapestryboston: We'll be damned if a little winter storm warning's gonna stop us from being #openinbos tonight.… https://t.co/B0kHGQEf1e,971481441623298048,,Boston,,2018-03-07 20:23:19,allenthomasfinn,3401235567
1660,"@PuppyDoeFilm Still waiting on whether this storm will impact tomorrow. If you get word first, please let me know.",971481384756895745,,Boston,,2018-03-07 20:23:06,Feisdancer,1392566808
1663,Another nor’easter is hitting the South Shore. We’re live on @boston25 starting at 4 with how the coastline is hold… https://t.co/gEtfq3bXW9,971481097363247108,,Boston,,2018-03-07 20:21:57,rgoulston,66544413
1664,I will drink to this! Remains of Roman aqueduct uncovered in Spain after Storm Emma' | via @telegraph https://t.co/m8qu9muIje,971481035232997376,,Boston,,2018-03-07 20:21:42,DLGenealogist,36499156
1665,"RT @SarahFRobinson: The Arctic is warming as a result of climate change, and that appears to be weakening the jet stream, which tends to ho…",971481001447829504,,"Other, not MA or NY",,2018-03-07 20:21:34,Taimur_T_Malik,328554657
1666,"Call Wellesley Plumbing. They'll see you right through this storm. 😛
#Snowstorm2018 #plumber https://t.co/6l8AYxrY4s",971480878919626753,,Boston,,2018-03-07 20:21:05,Key2MyArt,401688641
1667,Winter Storm Warning issued March 07 at 3:12PM EST until March 08 at 7:00PM EST by NWS https://t.co/jndDvJVBrR,971480876147138560,,Boston,,2018-03-07 20:21:04,MAEmergencyPrep,2291660443
1668,"@frankiemacd Hey Frankie, big snow storm hitting Boston.",971480815149441024,,Boston,,2018-03-07 20:20:50,SULLY130EighT,354392257
1671,A reminder to Massachusetts residents: Leave the seals alone! https://t.co/sf7TjvBxM5 https://t.co/hXeGMP5228,971480712414187520,,Boston,,2018-03-07 20:20:25,MetroBOS,183750912
1672,"@costello_kara The storm track can shift pretty quickly, especially with this storm, which had very low snow totals… https://t.co/YzGINDDcIq",971480422252273665,,Boston,,2018-03-07 20:19:16,cparish7News,3385005315
1678,Does the snow in the vicinity just mess with these NC teams? The Duke upset in Chestnut Hill was during a snow stor… https://t.co/ZvSDcAz2el,971479771854069761,,Boston,,2018-03-07 20:16:41,bcinterruption,39628590
1681,We'll be damned if a little winter storm warning's gonna stop us from being #openinbos tonight.… https://t.co/B0kHGQEf1e,971479689951956993,,Boston,,2018-03-07 20:16:21,tapestryboston,780805859777445888
1682,This #noreaster is intensifying. Take note of the subsidence underway near the center of the storm off the coast of… https://t.co/wTqtK7Rz4y,971479654791032833,,Boston,,2018-03-07 20:16:13,MJVentrice,1710881768
1684,@CaptainZep the storm's not even here yet I'm mostly just confused!,971479119878860800,,Boston,,2018-03-07 20:14:06,nickisnixed,2776221
1685,RT @Jung_Carrie: On storm coverage for @WBUR and reporting from Worcester today. Downtown is a quiet place this afternoon but the main bran…,971478927498776578,,Cambridge,,2018-03-07 20:13:20,jmlarkin,24745046
1686,we just lost power and the storm isn't even here yet wth,971478899375984640,,Boston,,2018-03-07 20:13:13,nickisnixed,2776221
1688,"@growingwisdom .@growingwisdom: ""All of this does happen tonight, for the most part... this is basically an overnight storm.""",971478078110224386,,Boston,,2018-03-07 20:09:57,RadioBoston,14800298
1691,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/mr0rqbLSiC https://t.co/g5UU8diM9E,971477617592492032,,Boston,,2018-03-07 20:08:07,wzlx,19079788
1693,@llchristyll @CRWDietrich @FordhamHistory @vanessahistory @jamiemartin2 Weather pending. Feels weird to have my pas… https://t.co/blqDUGt6r9,971477472607965187,,Cambridge,,2018-03-07 20:07:33,zeithistoriker,292640545
1694,🍀☃️🍀 Come get Snow Capped today at antainboston &amp; stay warm during the storm! 😎 I'm only here… https://t.co/Fo88vkVCrp,971477456053063683,-71.05313,"Other, not MA or NY",42.35824,2018-03-07 20:07:29,harleychic247,121924520
1695,Snow totals have been nudged up in some areas and the winter storm warning has been expanded to cover Boston. Lates… https://t.co/CbAXT2RSpb,971477227090202630,,Boston,,2018-03-07 20:06:34,Boston_CP,70291924
1696,So much for a storm,971477193435041793,,Boston,,2018-03-07 20:06:26,helinag_,1205672060
1698,"RT @WBUR: An update from @growingwisdom on today's storm, including how total snowfall could shift depending on how the storm tracks: https…",971476948521312257,,Boston,,2018-03-07 20:05:28,gogreenster,231548217
1699,A good compliance office watches the games at home. A #GreatComplianceOffice chaperones  the spirit squad and is su… https://t.co/HbXvcJVxS3,971476838852722688,,Boston,,2018-03-07 20:05:02,ComplianceNU,339101439
1707,Winter storm Quinn has started slowly moving into Cambridge. A bit later than today's earlier forecasts.,971476248768720897,,Cambridge,,2018-03-07 20:02:41,meangrape,336113
1710,Since when does it cost upwards of $100 to ship a book (just ⅔lb) overnight to a state downcoast? When I worked at… https://t.co/wq2bouyedl,971476158100529152,,Boston,,2018-03-07 20:02:19,CoryBlamire,145539668
1711,"☔️☔️☔️🍰🍰🍰 Storm supplies, CHECK! Now we’re ready for the next nor’easter. (Thank you, @flourbakerycafe + @jbchang!)… https://t.co/Bq5ZIpEChg",971476092711329792,,Boston,,2018-03-07 20:02:04,thehungrymouse,16696981
1713,"RT @jenyp: Taking driftwood to the next level. This large tree washed ashore at North Hampton, NH parking lot. #Boston25 #weather #storm ht…",971476037791043589,,Boston,,2018-03-07 20:01:51,boston25,19665244
1715,When it’s 1 v 4 in Fortnite and ur outta resources with the storm at your back https://t.co/3ixheLUTLz,971475961010163713,,Boston,,2018-03-07 20:01:32,TimmerOh,303550714
1716,Medication before the Storm https://t.co/dCMTjFTJCT,971475840054845441,,Boston,,2018-03-07 20:01:04,Hasher420,208746726
1717,We are a couple weeks following our Sudden Stratospheric Warming and the slow downward propagating of anomalous war… https://t.co/oW6DFYQ3NP,971475839031414784,,Boston,,2018-03-07 20:01:03,MJVentrice,1710881768
1718,Should we be calling this storm another Bomb Genesis? What about... SNOWLERO! This and more in today's best Hill-Ma… https://t.co/KiBxfQFifa,971475772480376837,,Boston,,2018-03-07 20:00:47,waaf,17789365
1720,"Taking driftwood to the next level. This large tree washed ashore at North Hampton, NH parking lot. #Boston25… https://t.co/qeg1bWrptb",971475689718329345,,Boston,,2018-03-07 20:00:28,jenyp,15732036
1721,RT @laurahazardowen: @Jonesieman ok i/nieman lab are intensely curious about the process of getting shruggie into the headline - https://t.…,971475600857878533,,"Other, not MA or NY",,2018-03-07 20:00:07,marcelogfx,570255455
1722,"Had the night off, picked up a shift and hours later I found out there was a storm coming. #FML",971475519647731712,,Boston,,2018-03-07 19:59:47,Javii670,136147386
1723,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/8VkrVU0ly6 https://t.co/bjP3CqKTjY,971475278412226560,,Boston,,2018-03-07 19:58:50,TheBull1017,2565327282
1724,RT @Hanabii573: Good morning everyone! I hope ya'll have a great day and watch out for the big snow storm! Stay safe and warm and bundle up…,971475119016239105,,"Other, not MA or NY",,2018-03-07 19:58:12,yosasings,2987800840
1725,@abcronkhite Maybe its a confused transgender storm lol?,971474798370017281,,Boston,,2018-03-07 19:56:55,spcauthor,922537240537919488
1727,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/dqOrt8r6gz https://t.co/l4ilxHUtOm,971474643616960512,,Boston,,2018-03-07 19:56:18,977RnB,815975843314991104
1728,@AlmostShawn Stay safe. The storm is just starting now. They said thunder snow I can't wait!,971474415652352000,,NY,,2018-03-07 19:55:24,MechanicGurl04,37562591
1732,On storm coverage for @WBUR and reporting from Worcester today. Downtown is a quiet place this afternoon but the ma… https://t.co/ZnNxMtPJFd,971473651588616192,,Boston,,2018-03-07 19:52:22,Jung_Carrie,124226827
1735,Here's a good timeline of the Nor'Easter  https://t.co/7nwOjVuyeg,971473388190470144,,Boston,,2018-03-07 19:51:19,MikeLaCrosseWBZ,22873437
1736,"Going live in 5, big snow storm coming BlessRNG I don't lose power https://t.co/8u3vWnxnfw https://t.co/sxMS5UrEry",971473277142142981,,Boston,,2018-03-07 19:50:53,TheDethscythe,2403133063
1737,@ashleyerving I’m O+. I’m gonna try to go tomorrow if the storm coming tonight doesn’t suck 😤,971473255038111755,,Boston,,2018-03-07 19:50:47,beccajj,18605092
1738,Waves whipping up in Gloucester at Long Beach just ahead of high tide. The large rocks at the base of the seawall w… https://t.co/57SRpyjWX5,971473239779274752,,Boston,,2018-03-07 19:50:44,KenTucci,885279956
1740,"RT @beccajj: HEY friends of #Boston! Boston Children's Hospital is in IMMEDIATE need for #blooddonations. Due to last week's storm, there i…",971472945024585728,,"Other, not MA or NY",,2018-03-07 19:49:33,ashleyerving,16521070
1743,HEY friends of #Boston! Boston Children's Hospital is in IMMEDIATE need for #blooddonations. Due to last week's sto… https://t.co/bbhaWheUbs,971472789478805504,,Boston,,2018-03-07 19:48:56,beccajj,18605092
1746,"Deliveries thankfully came in time for the storm
☔️
☀️
📦
🤖
🍺
@nightshiftbeer finbackbrewery… https://t.co/Z4K6P7cWB8",971472603931168771,,Somerville,,2018-03-07 19:48:12,The_Wine_Cask,2294838120
1748,"The Arctic is warming as a result of climate change, and that appears to be weakening the jet stream, which tends t… https://t.co/yyGOpfwX5l",971472345541103618,,Boston,,2018-03-07 19:47:10,SarahFRobinson,21691233
1751,"RT @BosPublicMarket: Due to the impending storm, Food Trivia Night is CANCELED this evening. However, as of now the #BostonPublicMarket wil…",971472282265817089,,NY,,2018-03-07 19:46:55,SienaFarms,961680124050591749
1752,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/ptuj3GMkkj,971472277245227014,,Boston,,2018-03-07 19:46:54,bostonevolution,1017877152
1753,Wachusett Mountain Ski Area Relishing Wednesday's Forecast https://t.co/8SBcrnYpcy https://t.co/G3Q321zOJl,971472268072235010,,Boston,,2018-03-07 19:46:52,JAMN945,19669694
1754,"Why Winter Storm Quinn, why?? You are not wanted or needed!!",971472156684111872,,Boston,,2018-03-07 19:46:25,CoachDMart5,1428750062
1760,Snow totals have been nudged up in some areas and the winter storm warning has been expanded to cover Boston. Lates… https://t.co/u8X1zVREw3,971471916740509696,,Boston,,2018-03-07 19:45:28,7News,16558796
1761,"Updated snow forecast map. Heading to #Lexington for storm updates at 5, 5:30, 6 on #WBZ! https://t.co/LMPHXKDFZW",971471913221541889,,Boston,,2018-03-07 19:45:27,PamelaWBZ4,53809358
1763,"Court leaders have determined that all court locations in Hampden, Berkshire, Franklin, Hampshire and Worcester Cou… https://t.co/dCmtt6vPil",971471479945748480,,Boston,,2018-03-07 19:43:44,masslw,18335777
1768,Storm is a BUST @growingwisdom https://t.co/QPSW0f1Faa,971471059508658176,,"Other, not MA or NY",,2018-03-07 19:42:04,WildMeff,23029853
1769,"this storm seems pretty unpredictable. some outlets are saying Boston could just get one to five inches, while othe… https://t.co/oFU44AdX6s",971470899831549953,,Boston,,2018-03-07 19:41:26,lifewithkendal,1902482222
1771,Ready for #WinterStormQuinn? Please take your time walking around outside during the storm. More tips:… https://t.co/QVWJElL3zf,971470671778930688,,Boston,,2018-03-07 19:40:31,MassEyeAndEar,20617448
1776,@eleanortwood @ZackMooney @steph_foner Live look inside the @settiwarren campaign HQ/Boston's Storm Watch Center 90… https://t.co/oTfD1TnY9X,971469722364665856,,Boston,,2018-03-07 19:36:45,politicalhand,294843135
1777,The @wbz Mobile Weather Lab is heading out into the storm. Live team starting at 5 #WBZ https://t.co/VEc8pDjuNH,971469690794139648,,Boston,,2018-03-07 19:36:37,MikeLaCrosseWBZ,22873437
1778,"This beautiful satellite image, taken earlier today, shows the formation of our storm. ️ satellite earth… https://t.co/lDqd1ukg5x",971469389231992832,,Boston,,2018-03-07 19:35:26,Boston_CP,70291924
1781,"Here at @nationalgridus, we're prepared for worst but hoping for the best. We remain in full storm response mode, w… https://t.co/ffHq7wbZO1",971469161217118208,,Boston,,2018-03-07 19:34:31,shelbydohts,1531597218
1787,"Thanks to Winter Storm Quinn, I'll be there in virtual form! https://t.co/dgSQ2OGekI",971468420129656833,,Boston,,2018-03-07 19:31:35,roopikarisam,24075855
1788,Damage after last #noreaster - Plympton family says they just got power back &amp; now are worried about next storm… https://t.co/SJ5MYeWdg5,971468084547551234,,Boston,,2018-03-07 19:30:15,Michael7News,1137996006
1790,The nor'easter is moving in. Track the storm on interactive radar: 7News https://t.co/Wc426oDZnU,971467838044229633,,Boston,,2018-03-07 19:29:16,Boston_CP,70291924
1791,"Due to the impending storm, Food Trivia Night is CANCELED this evening. However, as of now the #BostonPublicMarket… https://t.co/opENIPTvh3",971467544648454144,,Boston,,2018-03-07 19:28:06,BosPublicMarket,43404666
1793,this snow storm can frig off,971467395020869632,,"Other, not MA or NY",,2018-03-07 19:27:30,carrotcake1996,3058184994
1795,Due to the storm the 3 PM session today is the ONLY offseason session! Still a chance to get work in before the sno… https://t.co/gEezCHZyIG,971467151382106113,,Boston,,2018-03-07 19:26:32,Q_Coach,383366763
1797,Mansfield Town Offices and the Public Library closing at 4:00pm ahead of winter storm https://t.co/Q0YcMqD2mM,971467018452000768,,Boston,,2018-03-07 19:26:00,AaronPerryWx,981345944
1798,"Storm tomorrow evening? I thought it was tonight? Damn, I'm confused.  https://t.co/pIGt18R6VM",971466965427609600,,Boston,,2018-03-07 19:25:48,Cambridgeport90,47860297
1799,"This beautiful satellite image, taken earlier today, shows the formation of our storm. 👀🌨️ #satellite #earth… https://t.co/cYETrz68OV",971466900554375199,,Boston,,2018-03-07 19:25:32,WCVB,21419504
1800,RT @boston_camera: 🌊GIANT OCEAN WAVES🌊 after the #Boston storm! 💦🌊 #love @periscopetv @periscopeco https://t.co/ba33GsBhr4,971466795134672897,,NY,,2018-03-07 19:25:07,Belladonna1952,921550993048920065
1801,"RT @RetailersofMA: Businesses affected by last week’s storm are going to need local consumer dollars, fair policies and legislative relief…",971466719595237376,,NY,,2018-03-07 19:24:49,erincalvobacci,54680589
1802,RT @FICambridge: Due to the pending storm tomorrow evening we will be postponing the DHSP Summer Resource and Camp Information Fair until n…,971466690251935744,,Cambridge,,2018-03-07 19:24:42,CDDat344,409306903
1803,"RT @Mugsysam: The wind in downtown Boston today during this storm was intense. Hurricane force winds for sure. All day long. 

RT@kschroete…",971466626683101184,,NY,,2018-03-07 19:24:27,Belladonna1952,921550993048920065
1804,RT @boston_camera: 🌊GIANT OCEAN WAVES🌊 after the #Boston storm! https://t.co/asPepUYepI,971466595846512641,,NY,,2018-03-07 19:24:20,Belladonna1952,921550993048920065
1805,How flattering. They’ve named a winter storm after me,971466572614258688,,Somerville,,2018-03-07 19:24:14,cowhand214,216172630
1806,RT @boston_informer: Storm Update: Floodwaters Rising On Boston Streets – Boston Video https://t.co/alhDZbYxNy https://t.co/b7vrqpjmg3,971466246217707520,,NY,,2018-03-07 19:22:56,Belladonna1952,921550993048920065
1807,@SuperheroSteel And add Storm pls,971466153632649222,,Boston,,2018-03-07 19:22:34,ClaymanXIII,1029765108
1809,"RT @BethFratesMD: Almost 60 degrees and sunny in Boston today. Tomorrow--Nor'Easter to bring flooding, power outages, and heavy snow. News…",971466058279346177,,NY,,2018-03-07 19:22:11,Belladonna1952,921550993048920065
1810,RT @Suffolk_DanceCo: ‼️IMPORTANT INFORMATION‼️: tonight’s show is CANCELLED due to the impending storm. 😢🌨 Stay tuned for a postponement da…,971465358493306880,,"Other, not MA or NY",,2018-03-07 19:19:25,SuffolkPAO,92354806
1811,"RT @WCVB: Plum Island, Cape Ann could see severe erosion with storm https://t.co/SSa0KYtokl https://t.co/fdcPUxQmEb",971465339321114624,,NY,,2018-03-07 19:19:20,Belladonna1952,921550993048920065
1813,‼️IMPORTANT INFORMATION‼️: tonight’s show is CANCELLED due to the impending storm. 😢🌨 Stay tuned for a postponement date! Be safe everyone!,971465301635321857,,"Other, not MA or NY",,2018-03-07 19:19:11,Suffolk_DanceCo,861364988623114240
1817,Storm Clean Up Continues in NH Seacoast https://t.co/daNAxWt3ov https://t.co/bxxJYMcVEH,971464860205813760,,Boston,,2018-03-07 19:17:26,wbznewsradio,26513255
1818,"Reunited with #WeatherWarrior! First day back from a tropical vacation, so why not cover a snow storm? Live updates… https://t.co/x5xLwwIotm",971464842346467336,,Boston,,2018-03-07 19:17:22,MichaelPageWx,22547286
1822,If this snow storm doesn’t pick up and give me a ton of snow I will sue Mother Nature,971464022355832832,,Boston,,2018-03-07 19:14:06,Anngerlin,455205864
1824,"Spicy and comforting, our boar meatballs dish is exactly what you need to weather the oncoming storm. We're… https://t.co/HE9z3U6H9L",971463798585462784,,Boston,,2018-03-07 19:13:13,PoesTipTapRoom,418149683
1826,NO Afternoon Ice Sessions Today to the Incoming Storm. Stay Safe &amp; Warm All! https://t.co/qGgKp2gyqn,971463759591084033,,Boston,,2018-03-07 19:13:03,IHCWomensHockey,1681668997
1829,@amERICaclassic Not sure about that...I have been forecasting and watching winter storm radars for 20+ years and in… https://t.co/qMps2Idc7o,971463505990778880,,Boston,,2018-03-07 19:12:03,TerryWBZ,48377323
1835,The nor'easter is moving in. Track the storm on interactive radar: https://t.co/SmAcMtnBt3 #7News https://t.co/5Cvn8xbBjf,971462762374352897,,Boston,,2018-03-07 19:09:06,7News,16558796
1836,Notice the eye opening up off Atlantic City... Seems every storm has an #Eye and #Thundersnow now https://t.co/FAnNjIxUNZ,971462720875884544,,Boston,,2018-03-07 19:08:56,TerryWBZ,48377323
1839,Me sneaking out of the office after they said we could leave at two because of the “storm” that is so far non exist… https://t.co/PLKB4ZTJCj,971462525782056960,,Boston,,2018-03-07 19:08:09,Sempre_Forte,199164705
1840,"Mad excited for #AWP18! Going to Tampa while a storm hits Boston is a bit of a bonus, of course.",971462494710566912,,Boston,,2018-03-07 19:08:02,ramirezalej,313683437
1841,The incomparable Jenna Hill will be subbing for me at 6pm tonight! Come and get some bliss before the storm.... https://t.co/3EpalohU5r,971462445331091456,,Boston,,2018-03-07 19:07:50,david_vendetti,4736638895
1844,The coastal area in which a beach house that I maintain stands hasn't been able to  do much in the way of clean up… https://t.co/Nw3lMdWMMu,971462229085376512,,Boston,,2018-03-07 19:06:58,dudewheresmytea,870323551936577536
1846,🚨🚨 GUYS: This breathless Richard Sherman take-storm is what happens when you prioritize being first over being correct 🚨🚨,971462073468227586,,Boston,,2018-03-07 19:06:21,Adri_AnneC,263916042
